grain,level,horizon_days,quantile,feature,importance
Organic_Search_Bing,campaign_type,30,0.9,dow_Thursday,-0.882
Organic_Search_Bing,campaign_type,30,0.9,dow_Tuesday,0.7778
Organic_Search_Bing,campaign_type,30,0.9,dow_Wednesday,0.0711
Organic_Search_Bing,campaign_type,60,0.1,spend,0.0
Organic_Search_Bing,campaign_type,60,0.1,spend_lag_1,0.0
Organic_Search_Bing,campaign_type,60,0.1,spend_lag_7,0.0
Organic_Search_Bing,campaign_type,60,0.1,spend_lag_14,0.0
Organic_Search_Bing,campaign_type,60,0.1,spend_rolling_mean_7d,0.0
Organic_Search_Bing,campaign_type,60,0.1,spend_rolling_mean_14d,0.0
Organic_Search_Bing,campaign_type,60,0.1,spend_rolling_mean_30d,0.0
Organic_Search_Bing,campaign_type,60,0.1,revenue_rolling_mean_7d,14.0509
Organic_Search_Bing,campaign_type,60,0.1,revenue_rolling_mean_14d,10.2347
Organic_Search_Bing,campaign_type,60,0.1,revenue_rolling_mean_30d,-1.3717
Organic_Search_Bing,campaign_type,60,0.1,spend_share_of_total,0.0
Organic_Search_Bing,campaign_type,60,0.1,days_since_start,0.0
Organic_Search_Bing,campaign_type,60,0.1,month_sin,0.0
Organic_Search_Bing,campaign_type,60,0.1,month_cos,0.0
Organic_Search_Bing,campaign_type,60,0.1,dayofmonth_sin,-1.5486
Organic_Search_Bing,campaign_type,60,0.1,dayofmonth_cos,42.193
Organic_Search_Bing,campaign_type,60,0.1,is_weekend,7.5491
Organic_Search_Bing,campaign_type,60,0.1,target_spend_60d,0.0
Organic_Search_Bing,campaign_type,60,0.1,dow_Monday,0.5931
Organic_Search_Bing,campaign_type,60,0.1,dow_Saturday,0.1017
Organic_Search_Bing,campaign_type,60,0.1,dow_Sunday,3.9103
Organic_Search_Bing,campaign_type,60,0.1,dow_Thursday,-0.989
Organic_Search_Bing,campaign_type,60,0.1,dow_Tuesday,0.5305
Organic_Search_Bing,campaign_type,60,0.1,dow_Wednesday,-0.1811
Organic_Search_Bing,campaign_type,60,0.5,spend,0.0
Organic_Search_Bing,campaign_type,60,0.5,spend_lag_1,0.0
Organic_Search_Bing,campaign_type,60,0.5,spend_lag_7,0.0
Organic_Search_Bing,campaign_type,60,0.5,spend_lag_14,0.0
Organic_Search_Bing,campaign_type,60,0.5,spend_rolling_mean_7d,0.0
Organic_Search_Bing,campaign_type,60,0.5,spend_rolling_mean_14d,0.0
Organic_Search_Bing,campaign_type,60,0.5,spend_rolling_mean_30d,0.0
Organic_Search_Bing,campaign_type,60,0.5,revenue_rolling_mean_7d,7.5083
Organic_Search_Bing,campaign_type,60,0.5,revenue_rolling_mean_14d,12.3376
Organic_Search_Bing,campaign_type,60,0.5,revenue_rolling_mean_30d,4.0694
Organic_Search_Bing,campaign_type,60,0.5,spend_share_of_total,0.0
Organic_Search_Bing,campaign_type,60,0.5,days_since_start,0.0
Organic_Search_Bing,campaign_type,60,0.5,month_sin,0.0
Organic_Search_Bing,campaign_type,60,0.5,month_cos,0.0
Organic_Search_Bing,campaign_type,60,0.5,dayofmonth_sin,23.2783
Organic_Search_Bing,campaign_type,60,0.5,dayofmonth_cos,57.9242
Organic_Search_Bing,campaign_type,60,0.5,is_weekend,-3.8648
Organic_Search_Bing,campaign_type,60,0.5,target_spend_60d,0.0
Organic_Search_Bing,campaign_type,60,0.5,dow_Monday,-0.2581
Organic_Search_Bing,campaign_type,60,0.5,dow_Saturday,0.0673
Organic_Search_Bing,campaign_type,60,0.5,dow_Sunday,-0.9407
Organic_Search_Bing,campaign_type,60,0.5,dow_Thursday,0.4829
Organic_Search_Bing,campaign_type,60,0.5,dow_Tuesday,-1.5133
Organic_Search_Bing,campaign_type,60,0.5,dow_Wednesday,0.1838
Organic_Search_Bing,campaign_type,60,0.9,spend,0.0
Organic_Search_Bing,campaign_type,60,0.9,spend_lag_1,0.0
Organic_Search_Bing,campaign_type,60,0.9,spend_lag_7,0.0
Organic_Search_Bing,campaign_type,60,0.9,spend_lag_14,0.0
Organic_Search_Bing,campaign_type,60,0.9,spend_rolling_mean_7d,0.0
Organic_Search_Bing,campaign_type,60,0.9,spend_rolling_mean_14d,0.0
Organic_Search_Bing,campaign_type,60,0.9,spend_rolling_mean_30d,0.0
Organic_Search_Bing,campaign_type,60,0.9,revenue_rolling_mean_7d,-53.8091
Organic_Search_Bing,campaign_type,60,0.9,revenue_rolling_mean_14d,-42.7129
Organic_Search_Bing,campaign_type,60,0.9,revenue_rolling_mean_30d,-17.5778
Organic_Search_Bing,campaign_type,60,0.9,spend_share_of_total,0.0
Organic_Search_Bing,campaign_type,60,0.9,days_since_start,0.0
Organic_Search_Bing,campaign_type,60,0.9,month_sin,0.0
Organic_Search_Bing,campaign_type,60,0.9,month_cos,0.0
Organic_Search_Bing,campaign_type,60,0.9,dayofmonth_sin,-47.7255
Organic_Search_Bing,campaign_type,60,0.9,dayofmonth_cos,-4.2604
Organic_Search_Bing,campaign_type,60,0.9,is_weekend,-1.4374
Organic_Search_Bing,campaign_type,60,0.9,target_spend_60d,0.0
Organic_Search_Bing,campaign_type,60,0.9,dow_Monday,-1.0602
Organic_Search_Bing,campaign_type,60,0.9,dow_Saturday,-0.3898
Organic_Search_Bing,campaign_type,60,0.9,dow_Sunday,0.2926
Organic_Search_Bing,campaign_type,60,0.9,dow_Thursday,1.3278
Organic_Search_Bing,campaign_type,60,0.9,dow_Tuesday,-0.5082
Organic_Search_Bing,campaign_type,60,0.9,dow_Wednesday,0.1486
Organic_Search_Bing,campaign_type,90,0.1,spend,0.0
Organic_Search_Bing,campaign_type,90,0.1,spend_lag_1,0.0
Organic_Search_Bing,campaign_type,90,0.1,spend_lag_7,0.0
Organic_Search_Bing,campaign_type,90,0.1,spend_lag_14,0.0
Organic_Search_Bing,campaign_type,90,0.1,spend_rolling_mean_7d,0.0
Organic_Search_Bing,campaign_type,90,0.1,spend_rolling_mean_14d,0.0
Organic_Search_Bing,campaign_type,90,0.1,spend_rolling_mean_30d,0.0
Organic_Search_Bing,campaign_type,90,0.1,revenue_rolling_mean_7d,-60.638
Organic_Search_Bing,campaign_type,90,0.1,revenue_rolling_mean_14d,35.3274
Organic_Search_Bing,campaign_type,90,0.1,revenue_rolling_mean_30d,46.7056
Organic_Search_Bing,campaign_type,90,0.1,spend_share_of_total,0.0
Organic_Search_Bing,campaign_type,90,0.1,days_since_start,0.0
Organic_Search_Bing,campaign_type,90,0.1,month_sin,0.0
Organic_Search_Bing,campaign_type,90,0.1,month_cos,0.0
Organic_Search_Bing,campaign_type,90,0.1,dayofmonth_sin,11.8703
Organic_Search_Bing,campaign_type,90,0.1,dayofmonth_cos,0.9872
Organic_Search_Bing,campaign_type,90,0.1,is_weekend,14.3312
Organic_Search_Bing,campaign_type,90,0.1,target_spend_90d,0.0
Organic_Search_Bing,campaign_type,90,0.1,dow_Monday,-1.9456
Organic_Search_Bing,campaign_type,90,0.1,dow_Saturday,-0.2922
Organic_Search_Bing,campaign_type,90,0.1,dow_Sunday,0.2494
Organic_Search_Bing,campaign_type,90,0.1,dow_Thursday,0.0017
Organic_Search_Bing,campaign_type,90,0.1,dow_Tuesday,-0.537
Organic_Search_Bing,campaign_type,90,0.1,dow_Wednesday,0.1235
Organic_Search_Bing,campaign_type,90,0.5,spend,0.0
Organic_Search_Bing,campaign_type,90,0.5,spend_lag_1,0.0
Organic_Search_Bing,campaign_type,90,0.5,spend_lag_7,0.0
Organic_Search_Bing,campaign_type,90,0.5,spend_lag_14,0.0
Organic_Search_Bing,campaign_type,90,0.5,spend_rolling_mean_7d,0.0
Organic_Search_Bing,campaign_type,90,0.5,spend_rolling_mean_14d,0.0
Organic_Search_Bing,campaign_type,90,0.5,spend_rolling_mean_30d,0.0
Organic_Search_Bing,campaign_type,90,0.5,revenue_rolling_mean_7d,-18.3189
Organic_Search_Bing,campaign_type,90,0.5,revenue_rolling_mean_14d,-47.6507
Organic_Search_Bing,campaign_type,90,0.5,revenue_rolling_mean_30d,0.1778
Organic_Search_Bing,campaign_type,90,0.5,spend_share_of_total,0.0
Organic_Search_Bing,campaign_type,90,0.5,days_since_start,0.0
Organic_Search_Bing,campaign_type,90,0.5,month_sin,0.0
Organic_Search_Bing,campaign_type,90,0.5,month_cos,0.0
Organic_Search_Bing,campaign_type,90,0.5,dayofmonth_sin,-11.7372
Organic_Search_Bing,campaign_type,90,0.5,dayofmonth_cos,10.8373
Organic_Search_Bing,campaign_type,90,0.5,is_weekend,1.0194
Organic_Search_Bing,campaign_type,90,0.5,target_spend_90d,0.0
Organic_Search_Bing,campaign_type,90,0.5,dow_Monday,-1.5769
Organic_Search_Bing,campaign_type,90,0.5,dow_Saturday,0.3883
Organic_Search_Bing,campaign_type,90,0.5,dow_Sunday,1.3705
Organic_Search_Bing,campaign_type,90,0.5,dow_Thursday,0.3788
Organic_Search_Bing,campaign_type,90,0.5,dow_Tuesday,0.2624
Organic_Search_Bing,campaign_type,90,0.5,dow_Wednesday,3.0132
Organic_Search_Bing,campaign_type,90,0.9,spend,0.0
Organic_Search_Bing,campaign_type,90,0.9,spend_lag_1,0.0
Organic_Search_Bing,campaign_type,90,0.9,spend_lag_7,0.0
Organic_Search_Bing,campaign_type,90,0.9,spend_lag_14,0.0
Organic_Search_Bing,campaign_type,90,0.9,spend_rolling_mean_7d,0.0
Organic_Search_Bing,campaign_type,90,0.9,spend_rolling_mean_14d,0.0
Organic_Search_Bing,campaign_type,90,0.9,spend_rolling_mean_30d,0.0
Organic_Search_Bing,campaign_type,90,0.9,revenue_rolling_mean_7d,-726.8765
Organic_Search_Bing,campaign_type,90,0.9,revenue_rolling_mean_14d,49.6271
Organic_Search_Bing,campaign_type,90,0.9,revenue_rolling_mean_30d,-8.4311
Organic_Search_Bing,campaign_type,90,0.9,spend_share_of_total,0.0
Organic_Search_Bing,campaign_type,90,0.9,days_since_start,0.0
Organic_Search_Bing,campaign_type,90,0.9,month_sin,0.0
Organic_Search_Bing,campaign_type,90,0.9,month_cos,0.0
Organic_Search_Bing,campaign_type,90,0.9,dayofmonth_sin,251.024
Organic_Search_Bing,campaign_type,90,0.9,dayofmonth_cos,126.7674
Organic_Search_Bing,campaign_type,90,0.9,is_weekend,-0.5021
Organic_Search_Bing,campaign_type,90,0.9,target_spend_90d,0.0
Organic_Search_Bing,campaign_type,90,0.9,dow_Monday,-0.0433
Organic_Search_Bing,campaign_type,90,0.9,dow_Saturday,-0.0209
Organic_Search_Bing,campaign_type,90,0.9,dow_Sunday,0.5275
Organic_Search_Bing,campaign_type,90,0.9,dow_Thursday,-0.2951
Organic_Search_Bing,campaign_type,90,0.9,dow_Tuesday,-0.2021
Organic_Search_Bing,campaign_type,90,0.9,dow_Wednesday,0.0982
Remarketing_DPA,campaign_type,30,0.1,spend,0.0
Remarketing_DPA,campaign_type,30,0.1,spend_lag_1,0.0
Remarketing_DPA,campaign_type,30,0.1,spend_lag_7,0.0
Remarketing_DPA,campaign_type,30,0.1,spend_lag_14,0.0
Remarketing_DPA,campaign_type,30,0.1,spend_rolling_mean_7d,0.0
Remarketing_DPA,campaign_type,30,0.1,spend_rolling_mean_14d,0.0
Remarketing_DPA,campaign_type,30,0.1,spend_rolling_mean_30d,0.0
Remarketing_DPA,campaign_type,30,0.1,revenue_rolling_mean_7d,0.0
Remarketing_DPA,campaign_type,30,0.1,revenue_rolling_mean_14d,0.0
Remarketing_DPA,campaign_type,30,0.1,revenue_rolling_mean_30d,0.0
Remarketing_DPA,campaign_type,30,0.1,spend_share_of_total,0.0
Remarketing_DPA,campaign_type,30,0.1,days_since_start,0.0
Remarketing_DPA,campaign_type,30,0.1,month_sin,0.0
Remarketing_DPA,campaign_type,30,0.1,month_cos,0.0
Remarketing_DPA,campaign_type,30,0.1,dayofmonth_sin,0.0
Remarketing_DPA,campaign_type,30,0.1,dayofmonth_cos,0.0
Remarketing_DPA,campaign_type,30,0.1,is_weekend,0.0
Remarketing_DPA,campaign_type,30,0.1,target_spend_30d,0.0
Remarketing_DPA,campaign_type,30,0.1,dow_Monday,0.0
Remarketing_DPA,campaign_type,30,0.1,dow_Saturday,0.0
Remarketing_DPA,campaign_type,30,0.1,dow_Sunday,0.0
Remarketing_DPA,campaign_type,30,0.1,dow_Thursday,0.0
Remarketing_DPA,campaign_type,30,0.1,dow_Tuesday,0.0
Remarketing_DPA,campaign_type,30,0.1,dow_Wednesday,0.0
Remarketing_DPA,campaign_type,30,0.5,spend,0.0
Remarketing_DPA,campaign_type,30,0.5,spend_lag_1,0.0
Remarketing_DPA,campaign_type,30,0.5,spend_lag_7,0.0
Remarketing_DPA,campaign_type,30,0.5,spend_lag_14,-9.5607
Remarketing_DPA,campaign_type,30,0.5,spend_rolling_mean_7d,0.0
Remarketing_DPA,campaign_type,30,0.5,spend_rolling_mean_14d,0.0
Remarketing_DPA,campaign_type,30,0.5,spend_rolling_mean_30d,0.0
Remarketing_DPA,campaign_type,30,0.5,revenue_rolling_mean_7d,-71.2929
Remarketing_DPA,campaign_type,30,0.5,revenue_rolling_mean_14d,-0.4129
Remarketing_DPA,campaign_type,30,0.5,revenue_rolling_mean_30d,-81.6795
Remarketing_DPA,campaign_type,30,0.5,spend_share_of_total,0.0
Remarketing_DPA,campaign_type,30,0.5,days_since_start,0.0
Remarketing_DPA,campaign_type,30,0.5,month_sin,0.0
Remarketing_DPA,campaign_type,30,0.5,month_cos,0.0
Remarketing_DPA,campaign_type,30,0.5,dayofmonth_sin,9.1709
Remarketing_DPA,campaign_type,30,0.5,dayofmonth_cos,-14.7659
Remarketing_DPA,campaign_type,30,0.5,is_weekend,0.1768
Remarketing_DPA,campaign_type,30,0.5,target_spend_30d,3874.2546
Remarketing_DPA,campaign_type,30,0.5,dow_Monday,1.5806
Remarketing_DPA,campaign_type,30,0.5,dow_Saturday,0.0
Remarketing_DPA,campaign_type,30,0.5,dow_Sunday,0.0
Remarketing_DPA,campaign_type,30,0.5,dow_Thursday,0.0754
Remarketing_DPA,campaign_type,30,0.5,dow_Tuesday,-0.4891
Remarketing_DPA,campaign_type,30,0.5,dow_Wednesday,0.336
Remarketing_DPA,campaign_type,30,0.9,spend,1.0417
Remarketing_DPA,campaign_type,30,0.9,spend_lag_1,0.3703
Remarketing_DPA,campaign_type,30,0.9,spend_lag_7,0.1877
Remarketing_DPA,campaign_type,30,0.9,spend_lag_14,1.2189
Remarketing_DPA,campaign_type,30,0.9,spend_rolling_mean_7d,-0.0
Remarketing_DPA,campaign_type,30,0.9,spend_rolling_mean_14d,0.0
Remarketing_DPA,campaign_type,30,0.9,spend_rolling_mean_30d,0.0
Remarketing_DPA,campaign_type,30,0.9,revenue_rolling_mean_7d,-5.6389
Remarketing_DPA,campaign_type,30,0.9,revenue_rolling_mean_14d,-0.2276
Remarketing_DPA,campaign_type,30,0.9,revenue_rolling_mean_30d,-5.2248
Remarketing_DPA,campaign_type,30,0.9,spend_share_of_total,-0.0
Remarketing_DPA,campaign_type,30,0.9,days_since_start,0.0
Remarketing_DPA,campaign_type,30,0.9,month_sin,0.0
Remarketing_DPA,campaign_type,30,0.9,month_cos,0.0
Remarketing_DPA,campaign_type,30,0.9,dayofmonth_sin,50.6364
Remarketing_DPA,campaign_type,30,0.9,dayofmonth_cos,-2.7639
Remarketing_DPA,campaign_type,30,0.9,is_weekend,-7.819
Remarketing_DPA,campaign_type,30,0.9,target_spend_30d,3563.2854
Remarketing_DPA,campaign_type,30,0.9,dow_Monday,-0.1173
Remarketing_DPA,campaign_type,30,0.9,dow_Saturday,0.9483
Remarketing_DPA,campaign_type,30,0.9,dow_Sunday,0.1102
Remarketing_DPA,campaign_type,30,0.9,dow_Thursday,0.0771
Remarketing_DPA,campaign_type,30,0.9,dow_Tuesday,-0.002
Remarketing_DPA,campaign_type,30,0.9,dow_Wednesday,0.0724
Remarketing_DPA,campaign_type,60,0.1,spend,-0.0
Remarketing_DPA,campaign_type,60,0.1,spend_lag_1,0.0
Remarketing_DPA,campaign_type,60,0.1,spend_lag_7,0.0
Remarketing_DPA,campaign_type,60,0.1,spend_lag_14,0.0
Remarketing_DPA,campaign_type,60,0.1,spend_rolling_mean_7d,0.0
Remarketing_DPA,campaign_type,60,0.1,spend_rolling_mean_14d,0.0
Remarketing_DPA,campaign_type,60,0.1,spend_rolling_mean_30d,0.0
Remarketing_DPA,campaign_type,60,0.1,revenue_rolling_mean_7d,0.0
Remarketing_DPA,campaign_type,60,0.1,revenue_rolling_mean_14d,0.0
Remarketing_DPA,campaign_type,60,0.1,revenue_rolling_mean_30d,0.0
Remarketing_DPA,campaign_type,60,0.1,spend_share_of_total,0.0
Remarketing_DPA,campaign_type,60,0.1,days_since_start,0.0
Remarketing_DPA,campaign_type,60,0.1,month_sin,0.0
Remarketing_DPA,campaign_type,60,0.1,month_cos,0.0
Remarketing_DPA,campaign_type,60,0.1,dayofmonth_sin,0.0
Remarketing_DPA,campaign_type,60,0.1,dayofmonth_cos,0.0
Remarketing_DPA,campaign_type,60,0.1,is_weekend,0.0
Remarketing_DPA,campaign_type,60,0.1,target_spend_60d,0.0
Remarketing_DPA,campaign_type,60,0.1,dow_Monday,0.0
Remarketing_DPA,campaign_type,60,0.1,dow_Saturday,0.0
Remarketing_DPA,campaign_type,60,0.1,dow_Sunday,0.0
Remarketing_DPA,campaign_type,60,0.1,dow_Thursday,0.0
Remarketing_DPA,campaign_type,60,0.1,dow_Tuesday,0.0
Remarketing_DPA,campaign_type,60,0.1,dow_Wednesday,0.0
Remarketing_DPA,campaign_type,60,0.5,spend,-0.078
Remarketing_DPA,campaign_type,60,0.5,spend_lag_1,0.0
Remarketing_DPA,campaign_type,60,0.5,spend_lag_7,0.0
Remarketing_DPA,campaign_type,60,0.5,spend_lag_14,1.0734
Remarketing_DPA,campaign_type,60,0.5,spend_rolling_mean_7d,0.0
Remarketing_DPA,campaign_type,60,0.5,spend_rolling_mean_14d,0.0
Remarketing_DPA,campaign_type,60,0.5,spend_rolling_mean_30d,0.0
Remarketing_DPA,campaign_type,60,0.5,revenue_rolling_mean_7d,-1.6073
Remarketing_DPA,campaign_type,60,0.5,revenue_rolling_mean_14d,0.5397
Remarketing_DPA,campaign_type,60,0.5,revenue_rolling_mean_30d,-6.0637
Remarketing_DPA,campaign_type,60,0.5,spend_share_of_total,0.0
Remarketing_DPA,campaign_type,60,0.5,days_since_start,0.0
Remarketing_DPA,campaign_type,60,0.5,month_sin,0.0
Remarketing_DPA,campaign_type,60,0.5,month_cos,0.0
Remarketing_DPA,campaign_type,60,0.5,dayofmonth_sin,-2.8506
Remarketing_DPA,campaign_type,60,0.5,dayofmonth_cos,-0.6927
Remarketing_DPA,campaign_type,60,0.5,is_weekend,-0.0798
Remarketing_DPA,campaign_type,60,0.5,target_spend_60d,-0.0
Remarketing_DPA,campaign_type,60,0.5,dow_Monday,-2.3199
Remarketing_DPA,campaign_type,60,0.5,dow_Saturday,0.2054
Remarketing_DPA,campaign_type,60,0.5,dow_Sunday,-0.0892
Remarketing_DPA,campaign_type,60,0.5,dow_Thursday,-0.0378
Remarketing_DPA,campaign_type,60,0.5,dow_Tuesday,-8.6336
Remarketing_DPA,campaign_type,60,0.5,dow_Wednesday,-0.0436
Remarketing_DPA,campaign_type,60,0.9,spend,-0.9031
Remarketing_DPA,campaign_type,60,0.9,spend_lag_1,0.0
Remarketing_DPA,campaign_type,60,0.9,spend_lag_7,0.0
Remarketing_DPA,campaign_type,60,0.9,spend_lag_14,24.4517
Remarketing_DPA,campaign_type,60,0.9,spend_rolling_mean_7d,0.0
Remarketing_DPA,campaign_type,60,0.9,spend_rolling_mean_14d,0.0
Remarketing_DPA,campaign_type,60,0.9,spend_rolling_mean_30d,-0.1684
Remarketing_DPA,campaign_type,60,0.9,revenue_rolling_mean_7d,0.0636
Remarketing_DPA,campaign_type,60,0.9,revenue_rolling_mean_14d,0.4638
Remarketing_DPA,campaign_type,60,0.9,revenue_rolling_mean_30d,-3.9208
Remarketing_DPA,campaign_type,60,0.9,spend_share_of_total,0.0
Remarketing_DPA,campaign_type,60,0.9,days_since_start,0.0
Remarketing_DPA,campaign_type,60,0.9,month_sin,0.0
Remarketing_DPA,campaign_type,60,0.9,month_cos,0.0
Remarketing_DPA,campaign_type,60,0.9,dayofmonth_sin,2.6283
Remarketing_DPA,campaign_type,60,0.9,dayofmonth_cos,-7.1591
Remarketing_DPA,campaign_type,60,0.9,is_weekend,0.4214
Remarketing_DPA,campaign_type,60,0.9,target_spend_60d,14.7627
Remarketing_DPA,campaign_type,60,0.9,dow_Monday,0.0
Remarketing_DPA,campaign_type,60,0.9,dow_Saturday,0.2785
Remarketing_DPA,campaign_type,60,0.9,dow_Sunday,-0.0086
Remarketing_DPA,campaign_type,60,0.9,dow_Thursday,0.0484
Remarketing_DPA,campaign_type,60,0.9,dow_Tuesday,-0.3018
Remarketing_DPA,campaign_type,60,0.9,dow_Wednesday,-0.0017
Remarketing_DPA,campaign_type,90,0.1,spend,7.0551
Remarketing_DPA,campaign_type,90,0.1,spend_lag_1,0.0
Remarketing_DPA,campaign_type,90,0.1,spend_lag_7,0.0417
Remarketing_DPA,campaign_type,90,0.1,spend_lag_14,-5.2283
Remarketing_DPA,campaign_type,90,0.1,spend_rolling_mean_7d,0.0
Remarketing_DPA,campaign_type,90,0.1,spend_rolling_mean_14d,0.0
Remarketing_DPA,campaign_type,90,0.1,spend_rolling_mean_30d,0.0
Remarketing_DPA,campaign_type,90,0.1,revenue_rolling_mean_7d,0.0482
Remarketing_DPA,campaign_type,90,0.1,revenue_rolling_mean_14d,0.0292
Remarketing_DPA,campaign_type,90,0.1,revenue_rolling_mean_30d,-6.0507
Remarketing_DPA,campaign_type,90,0.1,spend_share_of_total,0.0
Remarketing_DPA,campaign_type,90,0.1,days_since_start,0.0
Remarketing_DPA,campaign_type,90,0.1,month_sin,0.0
Remarketing_DPA,campaign_type,90,0.1,month_cos,0.0
Remarketing_DPA,campaign_type,90,0.1,dayofmonth_sin,-2.9061
Remarketing_DPA,campaign_type,90,0.1,dayofmonth_cos,-7.2503
Remarketing_DPA,campaign_type,90,0.1,is_weekend,-0.0624
Remarketing_DPA,campaign_type,90,0.1,target_spend_90d,13.3318
Remarketing_DPA,campaign_type,90,0.1,dow_Monday,0.0
Remarketing_DPA,campaign_type,90,0.1,dow_Saturday,0.0
Remarketing_DPA,campaign_type,90,0.1,dow_Sunday,0.0054
Remarketing_DPA,campaign_type,90,0.1,dow_Thursday,-6.1641
Remarketing_DPA,campaign_type,90,0.1,dow_Tuesday,-2.5968
Remarketing_DPA,campaign_type,90,0.1,dow_Wednesday,0.673
Remarketing_DPA,campaign_type,90,0.5,spend,0.0633
Remarketing_DPA,campaign_type,90,0.5,spend_lag_1,-0.0031
Remarketing_DPA,campaign_type,90,0.5,spend_lag_7,0.0
Remarketing_DPA,campaign_type,90,0.5,spend_lag_14,0.2128
Remarketing_DPA,campaign_type,90,0.5,spend_rolling_mean_7d,0.0
Remarketing_DPA,campaign_type,90,0.5,spend_rolling_mean_14d,0.0
Remarketing_DPA,campaign_type,90,0.5,spend_rolling_mean_30d,0.0
Remarketing_DPA,campaign_type,90,0.5,revenue_rolling_mean_7d,6.0105
Remarketing_DPA,campaign_type,90,0.5,revenue_rolling_mean_14d,9.7589
Remarketing_DPA,campaign_type,90,0.5,revenue_rolling_mean_30d,-2.8226
Remarketing_DPA,campaign_type,90,0.5,spend_share_of_total,0.0
Remarketing_DPA,campaign_type,90,0.5,days_since_start,0.0
Remarketing_DPA,campaign_type,90,0.5,month_sin,0.0
Remarketing_DPA,campaign_type,90,0.5,month_cos,0.0
Remarketing_DPA,campaign_type,90,0.5,dayofmonth_sin,-23.8847
Remarketing_DPA,campaign_type,90,0.5,dayofmonth_cos,-2.953
Remarketing_DPA,campaign_type,90,0.5,is_weekend,-1.2084
Remarketing_DPA,campaign_type,90,0.5,target_spend_90d,74.0062
Remarketing_DPA,campaign_type,90,0.5,dow_Monday,-0.0025
Remarketing_DPA,campaign_type,90,0.5,dow_Saturday,-0.0078
Remarketing_DPA,campaign_type,90,0.5,dow_Sunday,0.0318
Remarketing_DPA,campaign_type,90,0.5,dow_Thursday,-0.3063
Remarketing_DPA,campaign_type,90,0.5,dow_Tuesday,-0.1151
Remarketing_DPA,campaign_type,90,0.5,dow_Wednesday,-0.0102
Remarketing_DPA,campaign_type,90,0.9,spend,471.0868
Remarketing_DPA,campaign_type,90,0.9,spend_lag_1,-0.0
Remarketing_DPA,campaign_type,90,0.9,spend_lag_7,0.0
Remarketing_DPA,campaign_type,90,0.9,spend_lag_14,-12.1552
Remarketing_DPA,campaign_type,90,0.9,spend_rolling_mean_7d,0.0
Remarketing_DPA,campaign_type,90,0.9,spend_rolling_mean_14d,0.0
Remarketing_DPA,campaign_type,90,0.9,spend_rolling_mean_30d,0.0
Remarketing_DPA,campaign_type,90,0.9,revenue_rolling_mean_7d,0.8621
Remarketing_DPA,campaign_type,90,0.9,revenue_rolling_mean_14d,0.1083
Remarketing_DPA,campaign_type,90,0.9,revenue_rolling_mean_30d,-1.2929
Remarketing_DPA,campaign_type,90,0.9,spend_share_of_total,0.0
Remarketing_DPA,campaign_type,90,0.9,days_since_start,0.0
Remarketing_DPA,campaign_type,90,0.9,month_sin,0.0
Remarketing_DPA,campaign_type,90,0.9,month_cos,0.0
Remarketing_DPA,campaign_type,90,0.9,dayofmonth_sin,-14.3913
Remarketing_DPA,campaign_type,90,0.9,dayofmonth_cos,-1.0724
Remarketing_DPA,campaign_type,90,0.9,is_weekend,0.3984
Remarketing_DPA,campaign_type,90,0.9,target_spend_90d,2125.672
Remarketing_DPA,campaign_type,90,0.9,dow_Monday,0.7849
Remarketing_DPA,campaign_type,90,0.9,dow_Saturday,0.0088
Remarketing_DPA,campaign_type,90,0.9,dow_Sunday,0.021
Remarketing_DPA,campaign_type,90,0.9,dow_Thursday,0.0028
Remarketing_DPA,campaign_type,90,0.9,dow_Tuesday,-0.0312
Remarketing_DPA,campaign_type,90,0.9,dow_Wednesday,0.1471
Organic_Social,campaign_type,30,0.1,spend,0.0
Organic_Social,campaign_type,30,0.1,spend_lag_1,0.0
Organic_Social,campaign_type,30,0.1,spend_lag_7,0.0
Organic_Social,campaign_type,30,0.1,spend_lag_14,0.0
Organic_Social,campaign_type,30,0.1,spend_rolling_mean_7d,0.0
Organic_Social,campaign_type,30,0.1,spend_rolling_mean_14d,0.0
Organic_Social,campaign_type,30,0.1,spend_rolling_mean_30d,0.0
Organic_Social,campaign_type,30,0.1,revenue_rolling_mean_7d,-133.1445
Organic_Social,campaign_type,30,0.1,revenue_rolling_mean_14d,-339.6208
Organic_Social,campaign_type,30,0.1,revenue_rolling_mean_30d,-120.3751
Organic_Social,campaign_type,30,0.1,spend_share_of_total,0.0
Organic_Social,campaign_type,30,0.1,days_since_start,0.0
Organic_Social,campaign_type,30,0.1,month_sin,0.0
Organic_Social,campaign_type,30,0.1,month_cos,0.0
Organic_Social,campaign_type,30,0.1,dayofmonth_sin,66.7368
Organic_Social,campaign_type,30,0.1,dayofmonth_cos,-17.7171
Organic_Social,campaign_type,30,0.1,is_weekend,1.0775
Organic_Social,campaign_type,30,0.1,target_spend_30d,0.0
Organic_Social,campaign_type,30,0.1,dow_Monday,-19.443
Organic_Social,campaign_type,30,0.1,dow_Saturday,0.1889
Organic_Social,campaign_type,30,0.1,dow_Sunday,-0.1047
Organic_Social,campaign_type,30,0.1,dow_Thursday,-0.4941
Organic_Social,campaign_type,30,0.1,dow_Tuesday,0.8939
Organic_Social,campaign_type,30,0.1,dow_Wednesday,0.0504
Organic_Social,campaign_type,30,0.5,spend,0.0
Organic_Social,campaign_type,30,0.5,spend_lag_1,0.0
